generation,best_penalty,average_penalty
13229,46.0,87.0
13230,46.0,73.0
13231,46.0,67.0
13232,46.0,75.0
13233,46.0,74.0
13234,46.0,84.0
13235,46.0,70.0
13236,46.0,76.0
13237,46.0,70.0
13238,46.0,82.0
13239,46.0,91.0
13240,46.0,80.0
13241,46.0,80.0
13242,46.0,75.0
13243,46.0,88.0
13244,46.0,85.0
13245,46.0,87.0
13246,46.0,98.0
13247,46.0,81.0
13248,46.0,79.0
13249,46.0,88.0
13250,46.0,86.0
13251,46.0,86.0
13252,46.0,88.0
13253,46.0,85.0
13254,46.0,80.0
13255,46.0,75.0
13256,46.0,74.0
13257,46.0,98.0
13258,46.0,217.0
13259,46.0,81.0
13260,46.0,82.0
13261,46.0,91.0
13262,46.0,89.0
13263,46.0,89.0
13264,46.0,93.0
13265,46.0,83.0
13266,46.0,71.0
13267,46.0,74.0
13268,46.0,71.0
13269,46.0,69.0
13270,46.0,77.0
13271,46.0,81.0
13272,46.0,101.0
13273,46.0,98.0
13274,46.0,97.0
13275,46.0,111.0
13276,46.0,101.0
13277,46.0,84.0
13278,46.0,95.0
13279,46.0,87.0
13280,46.0,89.0
13281,46.0,74.0
13282,46.0,85.0
13283,46.0,82.0
13284,46.0,77.0
13285,46.0,83.0
13286,46.0,69.0
13287,46.0,77.0
13288,46.0,79.0
13289,46.0,74.0
13290,46.0,63.0
13291,46.0,74.0
13292,46.0,89.0
13293,46.0,84.0
13294,46.0,91.0
13295,46.0,82.0
13296,46.0,78.0
13297,46.0,68.0
13298,46.0,68.0
13299,46.0,57.0
13300,46.0,79.0
13301,46.0,77.0
13302,46.0,78.0
13303,46.0,75.0
13304,46.0,66.0
13305,46.0,73.0
13306,46.0,103.0
13307,46.0,77.0
13308,46.0,68.0
13309,46.0,68.0
13310,46.0,61.0
13311,46.0,72.0
13312,46.0,69.0
13313,46.0,82.0
13314,46.0,92.0
13315,46.0,82.0
13316,46.0,73.0
13317,46.0,79.0
13318,46.0,83.0
13319,46.0,86.0
13320,46.0,100.0
13321,46.0,96.0
13322,46.0,70.0
13323,46.0,88.0
13324,46.0,84.0
13325,46.0,66.0
13326,46.0,79.0
13327,46.0,71.0
13328,46.0,66.0
13329,46.0,82.0
13330,46.0,77.0
13331,46.0,71.0
13332,46.0,80.0
13333,46.0,82.0
13334,46.0,74.0
13335,46.0,62.0
13336,46.0,66.0
13337,46.0,61.0
13338,46.0,54.0
13339,46.0,60.0
13340,46.0,65.0
13341,46.0,62.0
13342,46.0,73.0
13343,46.0,60.0
13344,46.0,71.0
13345,46.0,73.0
13346,46.0,76.0
13347,46.0,81.0
13348,46.0,77.0
13349,46.0,81.0
13350,46.0,104.0
13351,46.0,93.0
13352,46.0,92.0
13353,46.0,88.0
13354,46.0,98.0
13355,46.0,110.0
13356,46.0,95.0
13357,46.0,108.0
13358,46.0,93.0
13359,46.0,109.0
13360,46.0,113.0
13361,46.0,115.0
13362,46.0,93.0
13363,46.0,79.0
13364,46.0,91.0
13365,46.0,88.0
13366,46.0,84.0
13367,46.0,83.0
13368,46.0,78.0
13369,46.0,68.0
13370,46.0,75.0
13371,46.0,78.0
13372,46.0,86.0
13373,46.0,97.0
13374,46.0,79.0
13375,46.0,76.0
13376,46.0,69.0
13377,46.0,71.0
13378,46.0,69.0
13379,46.0,80.0
13380,46.0,81.0
13381,46.0,71.0
13382,46.0,86.0
13383,46.0,94.0
13384,46.0,79.0
13385,46.0,73.0
13386,46.0,68.0
13387,46.0,75.0
13388,46.0,72.0
13389,46.0,65.0
13390,46.0,71.0
13391,46.0,70.0
13392,46.0,72.0
13393,46.0,70.0
13394,46.0,62.0
13395,46.0,61.0
13396,46.0,70.0
13397,46.0,80.0
13398,46.0,67.0
13399,46.0,65.0
13400,46.0,72.0
13401,46.0,86.0
13402,46.0,76.0
13403,46.0,72.0
13404,46.0,63.0
13405,46.0,69.0
13406,46.0,74.0
13407,46.0,64.0
13408,46.0,68.0
13409,46.0,65.0
13410,46.0,66.0
13411,46.0,81.0
13412,46.0,88.0
13413,46.0,74.0
13414,46.0,103.0
13415,46.0,77.0
13416,46.0,65.0
13417,46.0,74.0
13418,46.0,65.0
13419,46.0,86.0
13420,46.0,96.0
13421,46.0,93.0
13422,46.0,84.0
13423,46.0,82.0
13424,46.0,80.0
13425,46.0,69.0
13426,46.0,80.0
13427,46.0,68.0
13428,46.0,83.0
13429,46.0,74.0
13430,46.0,95.0
13431,46.0,72.0
13432,46.0,82.0
13433,46.0,76.0
13434,46.0,84.0
13435,46.0,96.0
13436,46.0,73.0
13437,46.0,68.0
13438,46.0,66.0
13439,46.0,72.0
13440,46.0,71.0
13441,46.0,73.0
13442,46.0,77.0
13443,46.0,87.0
13444,46.0,85.0
13445,46.0,66.0
13446,46.0,86.0
13447,46.0,86.0
13448,46.0,72.0
13449,46.0,81.0
13450,46.0,84.0
13451,46.0,84.0
13452,46.0,83.0
13453,46.0,72.0
13454,46.0,80.0
13455,46.0,82.0
13456,46.0,69.0
13457,46.0,67.0
13458,46.0,68.0
13459,46.0,72.0
13460,46.0,76.0
13461,46.0,74.0
13462,46.0,90.0
13463,46.0,78.0
13464,46.0,92.0
13465,46.0,96.0
13466,46.0,92.0
13467,46.0,73.0
13468,46.0,78.0
13469,46.0,70.0
13470,46.0,73.0
13471,46.0,91.0
13472,46.0,87.0
13473,46.0,94.0
13474,46.0,90.0
13475,46.0,91.0
13476,46.0,78.0
13477,46.0,84.0
13478,46.0,80.0
13479,46.0,89.0
13480,46.0,81.0
13481,46.0,86.0
13482,46.0,82.0
13483,46.0,81.0
13484,46.0,95.0
13485,46.0,84.0
13486,46.0,96.0
13487,46.0,77.0
13488,46.0,87.0
13489,46.0,85.0
13490,46.0,103.0
13491,46.0,90.0
13492,46.0,94.0
13493,46.0,86.0
13494,46.0,95.0
13495,46.0,101.0
13496,46.0,86.0
13497,46.0,104.0
13498,46.0,96.0
13499,46.0,91.0
13500,46.0,78.0
13501,46.0,92.0
13502,46.0,88.0
13503,46.0,78.0
13504,46.0,84.0
13505,46.0,76.0
13506,46.0,79.0
13507,46.0,72.0
13508,46.0,72.0
13509,46.0,86.0
13510,46.0,93.0
13511,46.0,74.0
13512,46.0,78.0
13513,46.0,89.0
13514,46.0,85.0
13515,46.0,79.0
13516,46.0,88.0
13517,46.0,82.0
13518,46.0,78.0
13519,46.0,79.0
13520,46.0,101.0
13521,46.0,70.0
13522,46.0,92.0
13523,46.0,80.0
13524,46.0,96.0
13525,46.0,97.0
13526,46.0,87.0
13527,46.0,81.0
13528,46.0,80.0
13529,46.0,85.0
13530,46.0,78.0
13531,46.0,83.0
13532,46.0,68.0
13533,46.0,104.0
13534,46.0,83.0
13535,46.0,95.0
13536,46.0,93.0
13537,46.0,95.0
13538,46.0,90.0
13539,46.0,96.0
13540,46.0,77.0
13541,46.0,91.0
13542,46.0,81.0
13543,46.0,87.0
13544,46.0,95.0
13545,46.0,92.0
13546,46.0,78.0
13547,46.0,78.0
13548,46.0,78.0
13549,46.0,80.0
13550,46.0,84.0
13551,46.0,105.0
13552,46.0,104.0
13553,46.0,91.0
13554,46.0,91.0
13555,46.0,81.0
13556,46.0,78.0
13557,46.0,83.0
13558,46.0,78.0
13559,46.0,83.0
13560,46.0,86.0
13561,46.0,95.0
13562,46.0,98.0
13563,46.0,108.0
13564,46.0,98.0
13565,46.0,102.0
13566,46.0,87.0
13567,46.0,79.0
13568,46.0,78.0
13569,46.0,81.0
13570,46.0,78.0
13571,46.0,99.0
13572,46.0,96.0
13573,46.0,95.0
13574,46.0,93.0
13575,46.0,85.0
13576,46.0,102.0
13577,46.0,71.0
13578,46.0,76.0
13579,46.0,84.0
13580,46.0,83.0
13581,46.0,95.0
13582,46.0,91.0
13583,46.0,77.0
13584,46.0,79.0
13585,46.0,75.0
13586,46.0,77.0
13587,46.0,76.0
13588,46.0,74.0
13589,46.0,72.0
13590,46.0,90.0
13591,46.0,72.0
13592,46.0,77.0
13593,46.0,64.0
13594,46.0,80.0
13595,46.0,71.0
13596,46.0,69.0
13597,46.0,75.0
13598,46.0,80.0
13599,46.0,76.0
13600,46.0,71.0
13601,46.0,94.0
13602,46.0,89.0
13603,46.0,70.0
13604,46.0,74.0
13605,46.0,71.0
13606,46.0,74.0
13607,46.0,79.0
13608,46.0,91.0
13609,46.0,82.0
13610,46.0,105.0
13611,46.0,98.0
13612,46.0,79.0
13613,46.0,84.0
13614,46.0,76.0
13615,46.0,70.0
13616,46.0,86.0
13617,46.0,86.0
13618,46.0,71.0
13619,46.0,82.0
13620,46.0,84.0
13621,46.0,64.0
13622,46.0,85.0
13623,46.0,80.0
13624,46.0,82.0
13625,46.0,81.0
13626,46.0,97.0
13627,46.0,87.0
13628,46.0,85.0
13629,46.0,88.0
13630,46.0,92.0
13631,46.0,85.0
13632,46.0,85.0
13633,46.0,84.0
13634,46.0,100.0
13635,46.0,81.0
13636,46.0,76.0
13637,46.0,74.0
13638,46.0,71.0
13639,46.0,78.0
13640,46.0,80.0
13641,46.0,90.0
13642,46.0,70.0
13643,46.0,85.0
13644,46.0,83.0
13645,46.0,81.0
13646,46.0,75.0
13647,46.0,84.0
13648,46.0,77.0
13649,46.0,82.0
13650,46.0,84.0
13651,46.0,93.0
13652,46.0,85.0
13653,46.0,82.0
13654,46.0,75.0
13655,46.0,99.0
13656,46.0,81.0
13657,46.0,86.0
13658,46.0,90.0
13659,46.0,88.0
13660,46.0,78.0
13661,46.0,90.0
13662,46.0,83.0
13663,46.0,70.0
13664,46.0,91.0
13665,46.0,80.0
13666,46.0,74.0
13667,46.0,75.0
13668,46.0,72.0
13669,46.0,75.0
13670,46.0,74.0
13671,46.0,79.0
13672,46.0,80.0
13673,46.0,68.0
13674,46.0,65.0
13675,46.0,92.0
13676,46.0,78.0
13677,46.0,64.0
13678,46.0,76.0
13679,46.0,87.0
13680,46.0,77.0
13681,46.0,64.0
13682,46.0,85.0
13683,46.0,71.0
13684,46.0,69.0
13685,46.0,68.0
13686,46.0,75.0
13687,46.0,74.0
13688,46.0,80.0
13689,46.0,85.0
13690,46.0,74.0
13691,46.0,79.0
13692,46.0,77.0
13693,46.0,73.0
13694,46.0,73.0
13695,46.0,75.0
13696,46.0,86.0
13697,46.0,96.0
13698,46.0,85.0
13699,46.0,79.0
13700,46.0,78.0
13701,46.0,84.0
13702,46.0,75.0
13703,46.0,70.0
13704,46.0,70.0
13705,46.0,87.0
13706,46.0,79.0
13707,46.0,82.0
13708,46.0,78.0
13709,46.0,95.0
13710,46.0,101.0
13711,46.0,89.0
13712,46.0,102.0
13713,46.0,98.0
13714,46.0,105.0
13715,46.0,93.0
13716,46.0,94.0
13717,46.0,95.0
13718,46.0,67.0
13719,46.0,80.0
13720,46.0,82.0
13721,46.0,75.0
13722,46.0,84.0
13723,46.0,84.0
13724,46.0,82.0
13725,46.0,72.0
13726,46.0,79.0
13727,46.0,86.0
13728,46.0,72.0
13729,46.0,64.0
13730,46.0,82.0
13731,46.0,80.0
13732,46.0,68.0
13733,46.0,91.0
13734,46.0,93.0
13735,46.0,85.0
13736,46.0,75.0
13737,46.0,79.0
13738,46.0,73.0
13739,46.0,82.0
13740,46.0,97.0
13741,46.0,77.0
13742,46.0,72.0
13743,46.0,75.0
13744,46.0,78.0
13745,46.0,84.0
13746,46.0,79.0
13747,46.0,79.0
13748,46.0,84.0
13749,46.0,79.0
13750,46.0,71.0
13751,46.0,77.0
13752,46.0,72.0
13753,46.0,91.0
13754,46.0,78.0
13755,46.0,76.0
13756,46.0,88.0
13757,46.0,76.0
13758,46.0,80.0
13759,46.0,82.0
13760,46.0,80.0
13761,46.0,80.0
13762,46.0,66.0
13763,46.0,68.0
13764,46.0,88.0
13765,46.0,82.0
13766,46.0,67.0
13767,46.0,66.0
13768,46.0,78.0
13769,46.0,73.0
13770,46.0,87.0
13771,46.0,76.0
13772,46.0,67.0
13773,46.0,71.0
13774,46.0,63.0
13775,46.0,75.0
13776,46.0,79.0
13777,46.0,74.0
13778,46.0,75.0
13779,46.0,70.0
13780,46.0,77.0
13781,46.0,77.0
13782,46.0,68.0
13783,46.0,71.0
13784,46.0,74.0
13785,46.0,67.0
13786,46.0,69.0
13787,46.0,78.0
13788,46.0,77.0
13789,46.0,80.0
13790,46.0,68.0
13791,46.0,90.0
13792,46.0,73.0
13793,46.0,81.0
13794,46.0,72.0
13795,46.0,80.0
13796,46.0,85.0
13797,46.0,80.0
13798,46.0,72.0
13799,46.0,81.0
13800,46.0,83.0
13801,46.0,93.0
13802,46.0,90.0
13803,46.0,87.0
13804,46.0,90.0
13805,46.0,71.0
13806,46.0,77.0
13807,46.0,74.0
13808,46.0,71.0
13809,46.0,70.0
13810,46.0,83.0
13811,46.0,79.0
13812,46.0,75.0
13813,46.0,88.0
13814,46.0,77.0
13815,46.0,73.0
13816,46.0,76.0
13817,46.0,73.0
13818,46.0,65.0
13819,46.0,67.0
13820,46.0,76.0
13821,46.0,86.0
13822,46.0,88.0
13823,46.0,90.0
13824,46.0,79.0
13825,46.0,89.0
13826,46.0,94.0
13827,46.0,69.0
13828,46.0,66.0
13829,46.0,84.0
13830,46.0,60.0
13831,46.0,59.0
13832,46.0,61.0
13833,46.0,64.0
13834,46.0,62.0
13835,46.0,80.0
13836,46.0,61.0
13837,46.0,68.0
13838,46.0,66.0
13839,46.0,65.0
13840,46.0,66.0
13841,46.0,55.0
13842,46.0,67.0
13843,46.0,93.0
13844,46.0,87.0
13845,46.0,78.0
13846,46.0,90.0
13847,46.0,91.0
13848,46.0,80.0
13849,46.0,77.0
13850,46.0,81.0
13851,46.0,74.0
13852,46.0,83.0
13853,46.0,80.0
13854,46.0,80.0
13855,46.0,69.0
13856,46.0,96.0
13857,46.0,78.0
13858,46.0,78.0
13859,46.0,78.0
13860,46.0,80.0
13861,46.0,90.0
13862,46.0,82.0
13863,46.0,104.0
13864,46.0,114.0
13865,46.0,83.0
13866,46.0,87.0
13867,46.0,82.0
13868,46.0,74.0
13869,46.0,101.0
13870,46.0,89.0
13871,46.0,71.0
13872,46.0,79.0
13873,46.0,76.0
13874,46.0,69.0
13875,46.0,70.0
13876,46.0,73.0
13877,46.0,86.0
13878,46.0,85.0
13879,46.0,75.0
13880,46.0,78.0
13881,46.0,113.0
13882,46.0,88.0
13883,46.0,98.0
13884,46.0,94.0
13885,46.0,79.0
13886,46.0,87.0
13887,46.0,82.0
13888,46.0,65.0
13889,46.0,84.0
13890,46.0,81.0
13891,46.0,85.0
13892,46.0,94.0
13893,46.0,105.0
13894,46.0,83.0
13895,46.0,79.0
13896,46.0,81.0
13897,46.0,79.0
13898,46.0,80.0
13899,46.0,74.0
13900,46.0,75.0
13901,46.0,68.0
13902,46.0,84.0
13903,46.0,80.0
13904,46.0,78.0
13905,46.0,81.0
13906,46.0,87.0
13907,46.0,78.0
13908,46.0,69.0
13909,46.0,84.0
13910,46.0,80.0
13911,46.0,99.0
13912,46.0,86.0
13913,46.0,77.0
13914,46.0,74.0
13915,46.0,77.0
13916,46.0,73.0
13917,46.0,92.0
13918,46.0,82.0
13919,46.0,84.0
13920,46.0,85.0
13921,46.0,91.0
13922,46.0,72.0
13923,46.0,69.0
13924,46.0,86.0
13925,46.0,91.0
13926,46.0,97.0
13927,46.0,86.0
13928,46.0,88.0
13929,46.0,84.0
13930,46.0,96.0
13931,46.0,80.0
13932,46.0,99.0
13933,46.0,82.0
13934,46.0,93.0
13935,46.0,92.0
13936,46.0,89.0
13937,46.0,87.0
13938,46.0,84.0
13939,46.0,88.0
13940,46.0,90.0
13941,46.0,78.0
13942,46.0,87.0
13943,46.0,92.0
13944,46.0,82.0
13945,46.0,87.0
13946,46.0,77.0
13947,46.0,71.0
13948,46.0,81.0
13949,46.0,80.0
13950,46.0,95.0
13951,46.0,93.0
13952,46.0,254.0
13953,46.0,113.0
13954,46.0,90.0
13955,46.0,89.0
13956,46.0,94.0
13957,46.0,82.0
13958,46.0,92.0
13959,46.0,75.0
13960,46.0,83.0
13961,46.0,89.0
13962,46.0,117.0
13963,46.0,98.0
13964,46.0,120.0
13965,46.0,96.0
13966,46.0,82.0
13967,46.0,81.0
13968,46.0,93.0
13969,46.0,79.0
13970,46.0,80.0
13971,46.0,75.0
13972,46.0,73.0
13973,46.0,74.0
13974,46.0,76.0
13975,46.0,77.0
13976,46.0,85.0
13977,46.0,73.0
13978,46.0,77.0
13979,46.0,84.0
13980,46.0,73.0
13981,46.0,68.0
13982,46.0,79.0
13983,46.0,91.0
13984,46.0,90.0
13985,46.0,94.0
13986,46.0,87.0
13987,46.0,89.0
13988,46.0,84.0
13989,46.0,101.0
13990,46.0,74.0
13991,46.0,91.0
13992,46.0,88.0
13993,46.0,95.0
13994,46.0,88.0
13995,46.0,82.0
13996,46.0,84.0
13997,46.0,78.0
13998,46.0,71.0
13999,46.0,85.0
14000,46.0,68.0
14001,46.0,68.0
14002,46.0,76.0
14003,46.0,87.0
14004,46.0,83.0
14005,46.0,89.0
14006,46.0,83.0
14007,46.0,67.0
14008,46.0,69.0
14009,46.0,83.0
14010,46.0,79.0
14011,46.0,71.0
14012,46.0,80.0
14013,46.0,80.0
14014,46.0,82.0
14015,46.0,76.0
14016,46.0,82.0
14017,46.0,71.0
14018,46.0,70.0
14019,46.0,64.0
14020,46.0,76.0
14021,46.0,83.0
14022,46.0,86.0
14023,46.0,79.0
14024,46.0,65.0
14025,46.0,68.0
14026,46.0,77.0
14027,46.0,81.0
14028,46.0,77.0
14029,46.0,70.0
14030,46.0,97.0
14031,46.0,91.0
14032,46.0,74.0
14033,46.0,70.0
14034,46.0,75.0
14035,46.0,82.0
14036,46.0,67.0
14037,46.0,79.0
14038,46.0,77.0
14039,46.0,99.0
14040,46.0,98.0
14041,46.0,85.0
14042,46.0,87.0
14043,46.0,87.0
14044,46.0,86.0
14045,46.0,94.0
14046,46.0,82.0
14047,46.0,84.0
14048,46.0,83.0
14049,46.0,75.0
14050,46.0,71.0
14051,46.0,73.0
14052,46.0,93.0
14053,46.0,238.0
14054,46.0,91.0
14055,46.0,259.0
14056,46.0,105.0
14057,46.0,97.0
14058,46.0,101.0
14059,46.0,89.0
14060,46.0,82.0
14061,46.0,79.0
14062,46.0,76.0
14063,46.0,90.0
14064,46.0,90.0
14065,46.0,91.0
14066,46.0,108.0
14067,46.0,98.0
14068,46.0,107.0
14069,46.0,92.0
14070,46.0,87.0
14071,46.0,72.0
14072,46.0,90.0
14073,46.0,112.0
14074,46.0,95.0
14075,46.0,92.0
14076,46.0,100.0
14077,46.0,94.0
14078,46.0,80.0
14079,46.0,90.0
14080,46.0,77.0
14081,46.0,82.0
14082,46.0,88.0
14083,46.0,115.0
14084,46.0,83.0
14085,46.0,91.0
14086,46.0,81.0
14087,46.0,97.0
14088,46.0,89.0
14089,46.0,90.0
14090,46.0,81.0
14091,46.0,73.0
14092,46.0,97.0
14093,46.0,101.0
14094,46.0,92.0
14095,46.0,81.0
14096,46.0,80.0
14097,46.0,85.0
14098,46.0,92.0
14099,46.0,75.0
14100,46.0,90.0
14101,46.0,86.0
14102,46.0,89.0
14103,46.0,75.0
14104,46.0,82.0
14105,46.0,73.0
14106,46.0,89.0
14107,46.0,87.0
14108,46.0,91.0
14109,46.0,74.0
14110,46.0,77.0
14111,46.0,72.0
14112,46.0,64.0
14113,46.0,66.0
14114,46.0,79.0
14115,46.0,80.0
14116,46.0,78.0
14117,46.0,65.0
14118,46.0,72.0
14119,46.0,76.0
14120,46.0,105.0
14121,46.0,94.0
14122,46.0,79.0
14123,46.0,94.0
14124,46.0,81.0
14125,46.0,84.0
14126,46.0,73.0
14127,46.0,78.0
14128,46.0,70.0
14129,46.0,87.0
14130,46.0,89.0
14131,46.0,88.0
14132,46.0,81.0
14133,46.0,76.0
14134,46.0,84.0
14135,46.0,82.0
14136,46.0,87.0
14137,46.0,84.0
14138,46.0,100.0
14139,46.0,97.0
14140,46.0,80.0
14141,46.0,89.0
14142,46.0,90.0
14143,46.0,77.0
14144,46.0,92.0
14145,46.0,84.0
14146,46.0,113.0
14147,46.0,90.0
14148,46.0,88.0
14149,46.0,78.0
14150,46.0,70.0
14151,46.0,89.0
14152,46.0,80.0
14153,46.0,70.0
14154,46.0,68.0
14155,46.0,77.0
14156,46.0,85.0
14157,46.0,84.0
14158,46.0,87.0
14159,46.0,89.0
14160,46.0,86.0
14161,46.0,90.0
14162,46.0,110.0
14163,46.0,82.0
14164,46.0,91.0
14165,46.0,80.0
14166,46.0,85.0
14167,46.0,87.0
14168,46.0,81.0
14169,46.0,250.0
14170,46.0,100.0
14171,46.0,99.0
14172,46.0,83.0
14173,46.0,88.0
14174,46.0,99.0
14175,46.0,82.0
14176,46.0,91.0
14177,46.0,97.0
14178,46.0,109.0
14179,46.0,90.0
14180,46.0,82.0
14181,46.0,76.0
14182,46.0,93.0
14183,46.0,80.0
14184,46.0,88.0
14185,46.0,90.0
14186,46.0,86.0
14187,46.0,79.0
14188,46.0,74.0
14189,46.0,72.0
14190,46.0,84.0
14191,46.0,76.0
14192,46.0,79.0
14193,46.0,75.0
14194,46.0,88.0
14195,46.0,82.0
14196,46.0,96.0
14197,46.0,95.0
14198,46.0,80.0
14199,46.0,91.0
14200,46.0,81.0
14201,46.0,93.0
14202,46.0,105.0
14203,46.0,79.0
14204,46.0,79.0
14205,46.0,76.0
14206,46.0,68.0
14207,46.0,72.0
14208,46.0,78.0
14209,46.0,72.0
14210,46.0,90.0
14211,46.0,104.0
14212,46.0,72.0
14213,46.0,80.0
14214,46.0,68.0
14215,46.0,71.0
14216,46.0,73.0
14217,46.0,79.0
14218,46.0,98.0
14219,46.0,83.0
14220,46.0,87.0
14221,46.0,81.0
14222,46.0,85.0
14223,46.0,79.0
14224,46.0,82.0
14225,46.0,89.0
14226,46.0,70.0
14227,46.0,75.0
14228,46.0,79.0
14229,46.0,96.0
14230,46.0,73.0
14231,46.0,72.0
14232,46.0,86.0
14233,46.0,97.0
14234,46.0,78.0
14235,46.0,91.0
14236,46.0,78.0
14237,46.0,86.0
14238,46.0,69.0
14239,46.0,94.0
14240,46.0,97.0
14241,46.0,99.0
14242,46.0,88.0
14243,46.0,85.0
14244,46.0,76.0
14245,46.0,86.0
14246,46.0,85.0
14247,46.0,85.0
14248,46.0,79.0
14249,46.0,85.0
14250,46.0,94.0
14251,46.0,87.0
14252,46.0,86.0
14253,46.0,106.0
14254,46.0,87.0
14255,46.0,94.0
14256,46.0,71.0
14257,46.0,68.0
14258,46.0,89.0
14259,46.0,74.0
14260,46.0,88.0
14261,46.0,74.0
14262,46.0,66.0
14263,46.0,81.0
14264,46.0,80.0
14265,46.0,80.0
14266,46.0,63.0
14267,46.0,62.0
14268,46.0,95.0
14269,46.0,91.0
14270,46.0,80.0
14271,46.0,93.0
14272,46.0,93.0
14273,46.0,91.0
14274,46.0,83.0
14275,46.0,78.0
14276,46.0,77.0
14277,46.0,86.0
14278,46.0,78.0
14279,46.0,73.0
14280,46.0,74.0
14281,46.0,65.0
14282,46.0,73.0
14283,46.0,65.0
14284,46.0,86.0
14285,46.0,72.0
14286,46.0,63.0
14287,46.0,66.0
14288,46.0,73.0
14289,46.0,86.0
14290,46.0,85.0
14291,46.0,81.0
14292,46.0,78.0
14293,46.0,87.0
14294,46.0,77.0
14295,46.0,83.0
14296,46.0,85.0
14297,46.0,84.0
14298,46.0,81.0
14299,46.0,75.0
14300,46.0,77.0
14301,46.0,80.0
14302,46.0,94.0
14303,46.0,75.0
14304,46.0,89.0
14305,46.0,80.0
14306,46.0,83.0
14307,46.0,73.0
14308,46.0,72.0
14309,46.0,66.0
14310,46.0,66.0
14311,46.0,79.0
14312,46.0,88.0
14313,46.0,88.0
14314,46.0,84.0
14315,46.0,86.0
14316,46.0,80.0
14317,46.0,97.0
14318,46.0,86.0
14319,46.0,84.0
14320,46.0,80.0
14321,46.0,67.0
14322,46.0,74.0
14323,46.0,71.0
14324,46.0,84.0
14325,46.0,78.0
14326,46.0,71.0
14327,46.0,71.0
14328,46.0,82.0
14329,46.0,91.0
14330,46.0,90.0
14331,46.0,79.0
14332,46.0,88.0
14333,46.0,72.0
14334,46.0,74.0
14335,46.0,70.0
14336,46.0,90.0
14337,46.0,97.0
14338,46.0,78.0
14339,46.0,86.0
14340,46.0,82.0
14341,46.0,77.0
14342,46.0,73.0
14343,46.0,77.0
14344,46.0,71.0
14345,46.0,75.0
14346,46.0,75.0
14347,46.0,85.0
14348,46.0,69.0
14349,46.0,85.0
14350,46.0,81.0
14351,46.0,71.0
14352,46.0,78.0
14353,46.0,73.0
14354,46.0,71.0
14355,46.0,73.0
14356,46.0,65.0
14357,46.0,73.0
14358,46.0,74.0
14359,46.0,79.0
14360,46.0,69.0
14361,46.0,91.0
14362,46.0,73.0
14363,46.0,85.0
14364,46.0,66.0
14365,46.0,77.0
14366,46.0,82.0
14367,46.0,77.0
14368,46.0,77.0
14369,46.0,72.0
14370,46.0,73.0
14371,46.0,66.0
14372,46.0,75.0
14373,46.0,69.0
14374,46.0,75.0
14375,46.0,69.0
14376,46.0,73.0
14377,46.0,77.0
14378,46.0,66.0
14379,46.0,66.0
14380,46.0,66.0
14381,46.0,60.0
14382,46.0,58.0
14383,46.0,68.0
14384,46.0,68.0
14385,46.0,63.0
14386,46.0,82.0
14387,46.0,70.0
14388,46.0,73.0
14389,46.0,77.0
14390,46.0,77.0
14391,46.0,82.0
14392,46.0,78.0
14393,46.0,66.0
14394,46.0,74.0
14395,46.0,63.0
14396,46.0,67.0
14397,46.0,71.0
14398,46.0,68.0
14399,46.0,78.0
14400,46.0,75.0
14401,46.0,87.0
14402,46.0,103.0
14403,46.0,59.0
14404,46.0,74.0
14405,46.0,81.0
14406,46.0,74.0
14407,46.0,78.0
14408,46.0,79.0
14409,46.0,78.0
14410,46.0,78.0
14411,46.0,86.0
14412,46.0,86.0
14413,46.0,94.0
14414,46.0,88.0
14415,46.0,92.0
14416,46.0,83.0
14417,46.0,97.0
14418,46.0,68.0
14419,46.0,78.0
14420,46.0,80.0
14421,46.0,83.0
14422,46.0,91.0
14423,46.0,87.0
14424,46.0,79.0
14425,46.0,88.0
14426,46.0,110.0
14427,46.0,83.0
14428,46.0,73.0
14429,46.0,95.0
14430,46.0,89.0
14431,46.0,82.0
14432,46.0,76.0
14433,46.0,93.0
14434,46.0,93.0
14435,46.0,82.0
14436,46.0,75.0
14437,46.0,80.0
14438,46.0,95.0
14439,46.0,98.0
14440,46.0,73.0
14441,46.0,86.0
14442,46.0,102.0
14443,46.0,102.0
14444,46.0,89.0
14445,46.0,97.0
14446,46.0,91.0
14447,46.0,76.0
14448,46.0,80.0
14449,46.0,74.0
14450,46.0,107.0
14451,46.0,96.0
14452,46.0,80.0
14453,46.0,94.0
14454,46.0,77.0
14455,46.0,81.0
14456,46.0,75.0
14457,46.0,90.0
14458,46.0,80.0
14459,46.0,103.0
14460,46.0,88.0
14461,46.0,96.0
14462,46.0,99.0
14463,46.0,109.0
14464,46.0,80.0
14465,46.0,94.0
14466,46.0,77.0
14467,46.0,93.0
14468,46.0,87.0
14469,46.0,78.0
14470,46.0,89.0
14471,46.0,91.0
14472,46.0,86.0
14473,46.0,94.0
14474,46.0,89.0
14475,46.0,81.0
14476,46.0,94.0
14477,46.0,92.0
14478,46.0,88.0
14479,46.0,89.0
14480,46.0,80.0
14481,46.0,92.0
14482,46.0,87.0
14483,46.0,74.0
14484,46.0,76.0
14485,46.0,79.0
14486,46.0,76.0
14487,46.0,88.0
14488,46.0,86.0
14489,46.0,84.0
14490,46.0,75.0
14491,46.0,61.0
14492,46.0,71.0
14493,46.0,71.0
14494,46.0,70.0
14495,46.0,63.0
14496,46.0,84.0
14497,46.0,87.0
14498,46.0,92.0
14499,46.0,81.0
